session_date,status,active,ret,benchmark_ret,prev_aum,aum,net,cash_interest,trading_only_pnl,trading_only_ret,shares_traded,signal_count,signal_observations,nonflat_signal_observations,entries,fill_events,holding_minutes,scheduled_minutes,gross_notional_minute_dollars,positive_cash_minute_dollars,borrowed_cash_minute_dollars,pnl_long,pnl_short,pnl_commission,pnl_slippage,pnl_cash_interest,pnl_funding,pnl_borrow,ret_long,ret_short,ret_commission,ret_slippage,ret_cash_interest,ret_funding,ret_borrow
2011-11-08,active,True,-0.008948972584032265,0.01271914747335856,107665.9873123423,106702.48734365139,-963.499968690917,-0.2738695695989227,-963.226099121318,-0.008946428887769076,4262.0,13,13,1,1,2.0,30.0,390.0,3749645.1617,38759755.43244332,519665.54232973093,-937.6399999999952,0.0,-14.917,-10.655,-0.2738695695989227,-0.014099121322798225,-0.0,-0.008708785600784703,0.0,-0.00013854886183066643,-9.896347273619032e-05,-2.5436962631886592e-06,-1.3095241751600016e-07,-0.0
2011-11-09,active,True,0.002225197309822388,-0.035302104548540325,106702.48734365139,106939.92143143984,237.43408778845048,-0.31877021706548336,237.75285800551598,0.002228184777359474,8976.0,13,13,7,2,4.0,180.0,390.0,23046403.973999996,64660374.03802356,0.0,0.0,291.7199999999892,-31.416,-22.44,-0.31877021706548336,-0.0,-0.11114199447337961,0.0,0.0027339568857515117,-0.000294426126157866,-0.00021030437582704713,-2.9874675370859536e-06,-0.0,-1.0416064071255444e-06
2011-11-10,active,True,-0.005630708677893445,-0.0012315270935960854,106939.92143143984,106337.7738878226,-602.1475436172516,-0.283727120559651,-601.8638164966919,-0.005628055532868072,3858.0,13,13,1,1,2.0,30.0,390.0,3279708.7551,44986278.11336161,0.0,0.0,-578.6999999999948,-13.503,-9.645,-0.283727120559651,-0.0,-0.015816496697048613,0.0,-0.005411449646248382,-0.00012626715841246335,-9.019082743747382e-05,-2.6531450253734384e-06,-0.0,-1.4790076975312455e-07
2011-11-11,active,True,0.0010594165771112517,0.018495684340320562,106337.7738878226,106450.42988825246,112.65600042986725,-0.2186948495068441,112.8746952793741,0.0010614731826006382,3894.0,13,13,11,1,2.0,300.0,390.0,33792322.027200006,9570399.64990393,1890989.8608532215,136.29000000000042,0.0,-13.629,-9.735,-0.2186948495068441,-0.05130472062631805,-0.0,0.0012816706144683347,0.0,-0.00012816706144683308,-9.154790103345219e-05,-2.0566054893865725e-06,-4.824693874111021e-07,-0.0
2011-11-14,no_signal,False,-7.793452380833333e-06,-0.006226219301279867,106450.42988825246,106449.60027189621,-0.8296163562533329,-0.8296163562533329,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,41515667.65641846,0.0,0.0,0.0,-0.0,-0.0,-0.8296163562533329,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-7.793452380833333e-06,-0.0,-0.0
2011-11-15,active,True,0.0017708219860390138,0.011573268360598687,106449.60027189621,106638.10356446276,188.5032925665384,-0.23044719185493537,188.73373975839334,0.0017729868339225786,8300.0,13,13,9,2,4.0,240.0,390.0,28911574.882500004,15967440.040784597,3363670.8172449237,238.6249999999897,0.0,-29.05,-20.75,-0.23044719185493537,-0.09126024159631639,-0.0,0.0022416711701170114,0.0,-0.00027289909897077835,-0.00019492792783627026,-2.164847883564818e-06,-8.573093873834867e-07,-0.0
2011-11-16,no_signal,False,-2.597817460277778e-06,-0.017290322580645223,106638.10356446276,106637.82653813538,-0.2770263273706713,-0.2770263273706713,0.0,0.0,0.0,13,13,1,0,0.0,0.0,390.0,0.0,41588860.390140474,0.0,0.0,0.0,-0.0,-0.0,-0.2770263273706713,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-2.597817460277778e-06,-0.0,-0.0
2011-11-17,active,True,0.019540929017487114,-0.024667366946778735,106637.82653813538,108721.6287370962,2083.8021989608073,-0.34965344802611353,2084.1518524088333,0.019544207905095548,4356.0,13,13,12,1,2.0,330.0,390.0,40258444.50540003,81847196.85527287,0.0,0.0,2110.482000000005,-15.246,-10.89,-0.34965344802611353,-0.0,-0.19414759117187513,0.0,0.019791119797863313,-0.00014296990566051894,-0.00010212136118608497,-3.278887608432941e-06,-0.0,-1.8206259211635831e-06
2011-11-18,no_signal,False,-2.597817460277778e-06,-0.005672129381989133,108721.6287370962,108721.34629815075,-0.2824389454430667,-0.2824389454430667,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,42401435.20746752,0.0,0.0,0.0,-0.0,-0.0,-0.2824389454430667,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-2.597817460277778e-06,-0.0,-0.0
2011-11-21,active,True,-0.00378360893946314,-0.0170593013809911,108721.34629815075,108309.9872403866,-411.3590577641509,-0.8995154291999871,-410.4595423349509,-0.0037753353532739733,8920.0,13,13,8,2,4.0,240.0,390.0,28935498.57699997,71336823.63327858,0.0,0.0,-356.7999999999925,-31.220000000000002,-22.3,-0.8995154291999871,-0.0,-0.13954233495852608,0.0,-0.00328178423233949,-0.0002871561203297114,-0.00020511151452122243,-8.273586189166672e-06,-0.0,-1.2834860835502693e-06
2011-11-22,no_signal,False,-2.5978174602777783e-06,0.0007346189164370021,108309.9872403866,108309.70587081063,-0.2813695759755397,-0.2813695759755397,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,42240895.023750775,0.0,0.0,0.0,-0.0,-0.0,-0.2813695759755397,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-2.5978174602777783e-06,-0.0,-0.0
2011-11-23,active,True,0.00975667135900484,-0.020921269957790423,108309.70587081063,109366.44807598261,1056.7422051719764,-0.3653357715078937,1057.1075409434843,0.009760044424867872,4828.0,13,13,13,1,2.0,360.0,390.0,46543829.95679999,88784615.24641725,0.0,0.0,1086.299999999989,-16.898,-12.07,-0.3653357715078937,-0.0,-0.22445905650462958,0.0,0.010029572061581471,-0.00015601556540238002,-0.0001114396895731286,-3.373065863032238e-06,-0.0,-2.0723817380905757e-06
2011-11-25,no_signal,False,-5.1956349205555565e-06,-0.007310215557638222,109366.44807598261,109365.87984784585,-0.5682281367607013,-0.5682281367607013,0.0,0.0,0.0,7,7,0,0,0.0,0.0,210.00000000000003,0.0,22966954.095956348,0.0,0.0,0.0,-0.0,-0.0,-0.5682281367607013,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-5.1956349205555565e-06,-0.0,-0.0
2011-11-28,active,True,-0.005535679024202734,0.032288519637462265,109365.87984784585,108760.46544080865,-605.4144070371968,-0.8109046903156338,-604.6035023468812,-0.005528264420201525,10332.0,13,13,7,2,4.0,210.0,390.0,29656649.925000016,19685858.37261203,6689815.156952364,-542.4300000000023,0.0,-36.162,-25.830000000000002,-0.8109046903156338,-0.18150234687894487,-0.0,-0.004959773566990477,0.0,-0.000330651571132697,-0.0002361796936662122,-7.414604001209487e-06,-1.659588412139674e-06,-0.0
2011-11-29,no_signal,False,-2.597817460277778e-06,-0.004938723248582466,108760.46544080865,108760.18290097253,-0.28253983611007055,-0.28253983611007055,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,42416581.521915376,0.0,0.0,0.0,-0.0,-0.0,-0.28253983611007055,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-2.597817460277778e-06,-0.0,-0.0
2011-11-30,active,True,-0.0030606902195575393,0.03694852941176463,108760.18290097253,108427.30167289024,-332.88122808229576,-0.2589941769462218,-332.62223390534956,-0.003058308886885618,4376.0,13,13,5,1,2.0,120.0,390.0,14755311.653200006,29365249.383262567,1704089.7050832957,-306.3200000000012,0.0,-15.316,-10.94,-0.2589941769462218,-0.04623390534840596,-0.0,-0.0028164719093835035,0.0,-0.00014082359546917464,-0.00010058828247798188,-2.381332671921296e-06,-4.250995549584768e-07,-0.0
2011-12-01,active,True,-0.004330687770796462,0.0059386633575606584,108427.30167289024,107957.736883515,-469.5647893752445,-0.07131707654128765,-469.49347229870324,-0.004330030029845235,8112.0,13,13,2,2,4.0,60.0,390.0,6908761.033199999,35781009.55205375,403122.9328265855,-420.8100000000065,0.0,-28.392,-20.28,-0.07131707654128765,-0.011472298696898633,-0.0,-0.003881033591240059,0.0,-0.0002618528688065542,-0.00018703776343325298,-6.577409512268518e-07,-1.058063653701254e-07,-0.0
2011-12-02,no_signal,False,-6.863383838888889e-07,-0.0009692483919288009,107957.736883515,107957.66278797634,-0.07409553866093357,-0.07409553866093357,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,42103517.38457085,0.0,0.0,0.0,-0.0,-0.0,-0.07409553866093357,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-6.863383838888889e-07,-0.0,-0.0
2011-12-05,no_signal,False,-2.0590151516666663e-06,0.008996295642970553,107957.66278797634,107957.44050151292,-0.22228646341896394,-0.22228646341896394,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,42103488.487310775,0.0,0.0,0.0,-0.0,-0.0,-0.22228646341896394,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-2.0590151516666663e-06,-0.0,-0.0
2011-12-06,no_signal,False,-6.86338383888889e-07,-0.0017482517482517723,107957.44050151292,107957.36640617768,-0.07409533524258927,-0.07409533524258927,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,42103401.795590036,0.0,0.0,0.0,-0.0,-0.0,-0.07409533524258927,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-6.86338383888889e-07,-0.0,-0.0
2011-12-07,active,True,-0.0014002544004934829,-0.0005253940455341999,107957.36640617768,107806.19862880174,-151.1677773759376,-0.07748453898940902,-151.09029283694818,-0.0013995366677294408,4196.0,13,13,2,1,2.0,60.0,390.0,7110962.668600001,49214335.56700916,0.0,0.0,-125.8800000000047,-14.686,-10.49,-0.07748453898940902,-0.0,-0.03429283694347995,0.0,-0.0011660158467222616,-0.0001360351821175921,-9.71679872268515e-05,-7.177327640420756e-07,-0.0,-3.1765166273561115e-07
2011-12-08,active,True,-0.007428542361957336,-0.017347117574908033,107806.19862880174,107005.3557154061,-800.8429133956406,-0.07749229601917738,-800.7654210996214,-0.007427823550822125,8680.0,13,13,3,2,4.0,60.0,390.0,7344919.218000002,49389336.68323287,0.0,0.0,-748.6499999999976,-30.38,-21.7,-0.07749229601917738,-0.0,-0.03542109962384261,0.0,-0.006944405883169566,-0.00028180197786775143,-0.00020128712704839386,-7.188111352112398e-07,-0.0,-3.28562736413743e-07
2011-12-09,active,True,0.007049471575832522,0.017920827389443783,107005.3557154061,107759.6869289837,754.3312135776034,-0.05814149063642428,754.3893550682399,0.007050014927053101,4532.0,13,13,11,1,2.0,300.0,390.0,38730365.2714,9630482.014386535,6628758.556778171,781.7699999999975,0.0,-15.862,-11.33,-0.05814149063642428,-0.188644931757568,-0.0,0.007305895997198598,0.0,-0.00014823557095765318,-0.00010588255068403799,-5.433512205787037e-07,-1.7629485038047291e-06,-0.0
2011-12-12,active,True,-0.004393616261524704,-0.01182447227818173,107759.6869289837,107286.23221615571,-473.4547128279939,-0.228969424369156,-473.22574340362473,-0.004391491446290969,8844.0,13,13,4,2,4.0,120.0,390.0,14876712.1734,56902990.075704075,0.0,0.0,-420.0900000000106,-30.954,-22.11,-0.228969424369156,-0.0,-0.07174340361400464,0.0,-0.003898396626531221,-0.0002872502777443985,-0.0002051787698174275,-2.1248152337344157e-06,-0.0,-6.657721979211513e-07
2011-12-13,active,True,-0.0010652107925247154,-0.011540507002304468,107286.23221615571,107171.94976370975,-114.28245244596188,-0.07541713791413364,-114.20703530804775,-0.0010645078399057605,4478.0,13,13,2,1,2.0,30.0,390.0,3739801.476099999,45581432.04040071,0.0,0.0,-87.3210000000033,-15.673,-11.195,-0.07541713791413364,-0.0,-0.01803530804446373,0.0,-0.0008139068564181906,-0.0001460858460237723,-0.00010434703287412306,-7.029526189547454e-07,-0.0,-1.681045896749078e-07
2011-12-14,active,True,-0.0007099634159315699,-0.014688211768503767,107171.94976370975,107095.86160016347,-76.08816354628998,-0.09105986284565146,-75.99710368344432,-0.0007091137545878468,8920.0,13,13,11,2,4.0,300.0,390.0,36724219.80000003,78521280.20784661,0.0,0.0,-22.299999999995237,-31.220000000000002,-22.3,-0.09105986284565146,-0.0,-0.1771036834490742,0.0,-0.0002080768339958521,-0.0002913075675942552,-0.00020807683399589656,-8.496613437230371e-07,-0.0,-1.6525190018428173e-06
2011-12-15,no_signal,False,-6.86338383888889e-07,-0.00391336002912257,107095.86160016347,107095.7880961629,-0.07350400057184432,-0.07350400057184432,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,41767386.02406375,0.0,0.0,0.0,-0.0,-0.0,-0.07350400057184432,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-6.86338383888889e-07,-0.0,-0.0
2011-12-16,active,True,-0.005516867193431418,0.005445408862494228,107095.7880961629,106504.95485626049,-590.8332399024041,-0.06737862094629185,-590.7658612814578,-0.005516238049912854,4688.0,13,13,4,1,2.0,120.0,390.0,15587447.40559999,28915862.785964206,2735952.8340604515,-562.5600000000047,0.0,-16.408,-11.72,-0.06737862094629185,-0.07786128145299567,-0.0,-0.005252867643075503,0.0,-0.0001532086395897009,-0.00010943474256407206,-6.291435185648159e-07,-7.270246835765649e-07,-0.0
2011-12-19,active,True,-0.0015810221247708797,-0.009879333600670837,106504.95485626049,106336.56816623503,-168.38669002547158,-0.22139951499314048,-168.16529051047843,-0.0015789433527992663,5424.0,13,13,2,1,2.0,30.0,390.0,4414800.2544,45951732.64834157,0.0,0.0,-135.5999999999923,-18.984,-13.56,-0.22139951499314048,-0.0,-0.021290510486111112,0.0,-0.0012731802025830498,-0.0001782452283616371,-0.00012731802025831222,-2.0787719716133594e-06,-0.0,-1.9990159626699874e-07
2011-12-20,active,True,0.009472364660507495,0.02908689248895424,106336.56816623503,107343.82691665251,1007.2587504174909,-0.05473715125762846,1007.3134875687485,0.00947287941429541,5332.0,13,13,13,1,2.0,360.0,390.0,53549414.632000014,3190097.044987333,15268250.092155414,1039.7400000000011,0.0,-18.662,-13.33,-0.05473715125762846,-0.434512431252597,-0.0,0.009777821665022937,0.0,-0.0001754993632183602,-0.00012535668801311444,-5.147537879166681e-07,-4.086199496050385e-06,-0.0
2011-12-21,active,True,-0.0011669668376801303,-0.01393559928443644,107343.82691665251,107218.56023041111,-125.26668624140923,-0.09930913546098347,-125.16737710594825,-0.0011660416877361276,5948.0,13,13,11,1,2.0,330.0,390.0,53784436.68879997,95648529.18629521,0.0,0.0,-89.22000000000303,-20.818,-14.870000000000001,-0.09930913546098347,-0.0,-0.2593771059452159,0.0,-0.0008311609764879932,-0.00019393756118052518,-0.00013852682941466085,-9.25149944002764e-07,-0.0,-2.4163206529483076e-06
2011-12-22,no_signal,False,-6.86338383888889e-07,0.00796429672901433,107218.56023041111,107218.48664219776,-0.07358821335143387,-0.07358821335143387,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,41815238.48986033,0.0,0.0,0.0,-0.0,-0.0,-0.07358821335143387,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-6.86338383888889e-07,-0.0,-0.0
2011-12-23,no_signal,False,-6.86338383888889e-07,0.008909287257019338,107218.48664219776,107218.41305403491,-0.07358816284501844,-0.07358816284501844,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,41815209.79045713,0.0,0.0,0.0,-0.0,-0.0,-0.07358816284501844,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-6.86338383888889e-07,-0.0,-0.0
2011-12-27,active,True,0.00020756711091206098,0.003817679065203805,107218.41305403491,107240.66807026912,22.25501623420203,-0.2928193636808291,22.54783559788286,0.0002102981657312855,5648.0,13,13,1,1,2.0,30.0,390.0,4768436.960000001,38598628.699452594,1551884.568378953,56.48000000000883,0.0,-19.768,-14.120000000000001,-0.2928193636808291,-0.044164402125963176,-0.0,0.0005267751908577921,0.0,-0.00018437131680019842,-0.00013169379771442745,-2.7310548192245375e-06,-4.119106118806816e-07,-0.0
2011-12-28,active,True,-0.003929924077354865,-0.01245108502312342,107240.66807026912,106819.22038674814,-421.44768352097174,-0.08926074210794666,-421.35842277886377,-0.003929091736940411,28080.0,13,13,8,5,10.0,210.0,390.0,32850547.42319998,74674407.97060448,0.0,0.0,-252.72000000000958,-98.28000000000002,-70.20000000000002,-0.08926074210794666,-0.0,-0.15842277885416658,0.0,-0.002356568683761048,-0.0009164433770181508,-0.0006546024121558221,-8.323404144541399e-07,-0.0,-1.477264005389826e-06
2011-12-29,no_signal,False,-6.86338383888889e-07,0.008825648414985565,106819.22038674814,106819.14707261705,-0.07331413108851179,-0.07331413108851179,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,41659495.95083178,0.0,0.0,0.0,-0.0,-0.0,-0.07331413108851179,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-6.86338383888889e-07,-0.0,-0.0
2011-12-30,no_signal,False,-6.86338383888889e-07,-0.0024995536511337457,106819.14707261705,106819.07375853628,-0.07331408077020954,-0.07331408077020954,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,41659467.35832065,0.0,0.0,0.0,-0.0,-0.0,-0.07331408077020954,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-6.86338383888889e-07,-0.0,-0.0
2012-01-03,no_signal,False,6.193055555555555e-06,0.0180776803293361,106819.07375853628,106819.73529499446,0.6615364581796017,0.6615364581796017,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,41659438.765829146,0.0,0.0,0.0,-0.0,-0.0,0.6615364581796017,-0.0,-0.0,0.0,0.0,-0.0,-0.0,6.193055555555555e-06,-0.0,-0.0
2012-01-04,no_signal,False,1.5482638888888892e-06,0.004043600562587901,106819.73529499446,106819.90068013324,0.16538513877790986,0.16538513877790986,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,41659696.76504784,0.0,0.0,0.0,-0.0,-0.0,0.16538513877790986,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.5482638888888892e-06,-0.0,-0.0
2012-01-05,active,True,0.0014520765270904525,0.008930134827525693,106819.90068013324,106975.011350537,155.11067040375494,0.15160327860126913,154.95906712515367,0.0014506572851923044,11892.0,13,13,5,2,4.0,120.0,390.0,20533484.12580001,28841373.1836361,7715096.044184007,226.5426000000001,0.0,-41.622,-29.73,0.15160327860126913,-0.23153287484642587,-0.0,0.0021207902137858224,0.0,-0.0003896464959711483,-0.00027831892569367737,1.4192418981481497e-06,-2.167506928692429e-06,-0.0
2012-01-06,no_signal,False,1.5482638888888892e-06,0.0020826102047901696,106975.011350537,106975.17697608408,0.16562554708751548,0.16562554708751548,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,41720254.42670943,0.0,0.0,0.0,-0.0,-0.0,0.16562554708751548,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.5482638888888892e-06,-0.0,-0.0
2012-01-09,no_signal,False,4.644791666666667e-06,-0.0015587114651888223,106975.17697608408,106975.67385349465,0.4968774105587072,0.4968774105587072,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,41720319.02067279,0.0,0.0,0.0,-0.0,-0.0,0.4968774105587072,-0.0,-0.0,0.0,0.0,-0.0,-0.0,4.644791666666667e-06,-0.0,-0.0
2012-01-10,no_signal,False,1.5482638888888892e-06,0.0065915004336514205,106975.67385349465,106975.83948006747,0.16562657281692109,0.16562657281692109,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,41720512.80286291,0.0,0.0,0.0,-0.0,-0.0,0.16562657281692109,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.5482638888888892e-06,-0.0,-0.0
2012-01-11,no_signal,False,1.5482638888888892e-06,0.0024125452352232735,106975.83948006747,106976.00510689673,0.16562682925056282,0.16562682925056282,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,41720577.39722631,0.0,0.0,0.0,-0.0,-0.0,0.16562682925056282,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.5482638888888892e-06,-0.0,-0.0
2012-01-12,active,True,-0.008114515392135842,0.00412583806085598,106976.00510689673,106107.94666686762,-868.058440029116,0.17368005942754663,-868.2321200885435,-0.008116138934342845,8596.0,13,13,1,1,2.0,30.0,390.0,7489861.5624,49210503.55408973,0.0,0.0,-816.6199999999902,-30.086000000000002,-21.490000000000002,0.17368005942754663,-0.0,-0.03612008855324074,0.0,-0.0076336744785335305,-0.00028124063868281766,-0.0002008861704877269,1.623542207002358e-06,-0.0,-3.376466387686418e-07
2012-01-13,tier_excluded,False,1.548263888888889e-06,-0.004793699708953825,106107.94666686762,106108.11094996976,0.1642831021484593,0.1642831021484593,0.0,0.0,0.0,0,0,0,0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.1642831021484593,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.548263888888889e-06,-0.0,-0.0
2012-01-17,active,True,0.0018143907823050716,0.00928952348185108,106108.11094996976,106300.63252840519,192.52157843542898,0.643443146299711,191.87813528912926,0.0018083267487402567,9874.0,13,13,4,1,2.0,120.0,390.0,34887473.421000026,28649189.956491716,22154500.10700364,251.78699999997454,0.0,-34.559,-24.685000000000002,0.643443146299711,-0.664864710845285,-0.0,0.0023729288717494247,0.0,-0.0003256961196519147,-0.00023264008546565343,6.0640335648148144e-06,-6.265917891599921e-06,-0.0
2012-01-18,active,True,0.025346385298855332,0.013465144025907705,106300.63252840519,108994.96931798218,2694.336789576992,0.12343607303233314,2694.2133535039598,0.025345224100938667,9842.0,13,13,13,1,2.0,360.0,390.0,104996715.2311,3189018.9758522706,66728487.52087414,2755.2678999999957,0.0,-34.447,-24.605,0.12343607303233314,-2.002546496035994,-0.0,0.0259195814217168,0.0,-0.0003240526343133022,-0.0002314661673666444,1.161197916666668e-06,-1.8838519098189585e-05,-0.0
2012-01-19,active,True,-0.0045248005705931,0.006727211570803915,108994.96931798218,108501.78881862039,-493.1804993617832,0.15820591412398538,-493.33870527590716,-0.004526252067988934,18652.0,13,13,3,2,4.0,90.0,390.0,25124430.053699993,32698490.795394808,15314882.81508161,-380.9670999999902,0.0,-65.282,-46.63,0.15820591412398538,-0.4596052759168215,-0.0,-0.003495272326638818,0.0,-0.0005989450743322486,-0.0004278179102373205,1.451497395833335e-06,-4.21675678054432e-06,-0.0
2012-01-20,no_signal,False,1.5482638888888892e-06,-0.002004677581022296,108501.78881862039,108501.9568080219,0.1679894015077182,0.1679894015077182,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,42315697.63926195,0.0,0.0,0.0,-0.0,-0.0,0.1679894015077182,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.5482638888888892e-06,-0.0,-0.0
2012-01-23,active,True,-0.002176607885187591,0.0003347840642784483,108501.9568080219,108265.79059327528,-236.16621474662387,0.49696941556560825,-236.66318416218948,-0.002181188165858887,11250.0,13,13,2,1,2.0,60.0,390.0,20278164.375,35805645.74664715,13768046.966518695,-168.75000000000634,0.0,-39.375,-28.125,0.49696941556560825,-0.41318416218314774,-0.0,-0.0015552714896984246,0.0,-0.00036289668092961876,-0.00025921191494972766,4.580280671296295e-06,-3.8080802811161807e-06,-0.0
2012-01-24,no_signal,False,1.548263888888889e-06,-0.00200803212851397,108265.79059327528,108265.95821728926,0.16762401397757448,0.16762401397757448,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,42223658.33137736,0.0,0.0,0.0,-0.0,-0.0,0.16762401397757448,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.548263888888889e-06,-0.0,-0.0
2012-01-25,no_signal,False,1.5482638888888892e-06,0.014302481556002666,108265.95821728926,108266.12584156275,0.16762427350378226,0.16762427350378226,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,42223723.70474281,0.0,0.0,0.0,-0.0,-0.0,0.16762427350378226,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.5482638888888892e-06,-0.0,-0.0
2012-01-26,active,True,-0.013701352140331078,-0.005504769146843502,108266.12584156275,106782.7335265381,-1483.3923150246496,0.2222580718210374,-1483.6145730964706,-0.01370340502686501,35940.0,13,13,7,3,6.0,180.0,390.0,64968594.83900003,93037023.45196265,7659392.9147531185,-1377.6999999999812,110.21599999999887,-125.79,-89.85,0.2222580718210374,-0.22986120340886826,-0.2607118930796683,-0.01272512514224546,0.0010180100113796403,-0.0011618592521180798,-0.0008298994657986283,2.052886533931131e-06,-2.1231128538324945e-06,-2.408065228649592e-06
2012-01-27,active,True,0.0005760266106853699,0.0037400265957447942,106782.7335265381,106844.24322261111,61.50969607301076,0.15499485963373505,61.35470121337703,0.0005745751132895365,22540.0,13,13,4,2,4.0,90.0,390.0,30613146.72849999,32034820.057961624,21002700.71111157,197.2249999999812,0.0,-78.89,-56.35,0.15499485963373505,-0.6302987866040305,-0.0,0.0018469746323825473,0.0,-0.0007387898529530893,-0.0005277070378236353,1.4514973958333355e-06,-5.902628316284729e-06,-0.0
2012-01-30,no_signal,False,4.644791666666667e-06,0.0005796141425851165,106844.24322261111,106844.73949186166,0.4962692505516906,0.4962692505516906,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,41669254.85681833,0.0,0.0,0.0,-0.0,-0.0,0.4962692505516906,-0.0,-0.0,0.0,0.0,-0.0,-0.0,4.644791666666667e-06,-0.0,-0.0
2012-01-31,active,True,-0.006474207340333535,0.0018205892088711817,106844.73949186166,106153.00449516742,-691.7349966942351,0.17644741632253372,-691.9114441105576,-0.0064758587778976275,11342.0,13,13,1,1,2.0,30.0,390.0,10252730.765900003,51922179.16772595,0.0,0.0,-623.8099999999966,-39.697,-28.355,0.17644741632253372,-0.0,-0.04944411056086035,0.0,-0.005838471814024237,-0.00037153911543790803,-0.00026538508245564857,1.6514375640924622e-06,-0.0,-4.6276597983213293e-07
2012-02-01,active,True,-0.0006550493362409369,0.007599537419461511,106153.00449516742,106083.46904003288,-69.53545513454061,0.16598078868373464,-69.70143592322435,-0.000656612935777974,11362.0,13,13,7,1,2.0,210.0,390.0,72924967.17870001,19107540.809130386,50632836.234714866,-2.0605739337042905e-13,0.0,-39.767,-28.405,0.16598078868373464,-1.5294359232241515,-0.0,-1.9411357629525197e-18,0.0,-0.00037461963690166094,-0.0002675854549297578,1.5635995370370404e-06,-1.4407843946553378e-05,-0.0
2012-02-02,no_signal,False,1.8305555555555557e-06,0.0034431874077718305,106083.46904003288,106083.66323171649,0.19419168360383798,0.19419168360383798,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,41372552.92561282,0.0,0.0,0.0,-0.0,-0.0,0.19419168360383798,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.8305555555555557e-06,-0.0,-0.0
2012-02-03,active,True,0.0013276859459030942,0.014215686274509753,106083.66323171649,106224.50902047916,140.8457887626668,0.15373536427364878,140.69205339839317,0.0013262367560882794,21972.0,13,13,11,2,4.0,300.0,390.0,102205756.62870005,9547529.690854765,70380657.65918502,274.65000000002334,0.0,-76.902,-54.93,0.15373536427364878,-2.125946601630359,-0.0,0.002588994305373021,0.0,-0.0007249184055043844,-0.0005177988610745603,1.4491898148148185e-06,-2.0040282705798866e-05,-0.0
2012-02-06,no_signal,False,5.491666666666666e-06,-0.0011277589817947353,106224.50902047916,106225.09237007453,0.583349595370798,0.583349595370798,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,41427558.51798687,0.0,0.0,0.0,-0.0,-0.0,0.583349595370798,-0.0,-0.0,0.0,0.0,-0.0,-0.0,5.491666666666666e-06,-0.0,-0.0
