KEY,FREQ,REF_AREA,ADJUSTMENT,RT_ECON_CONCEPT,RT_DENOM,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,UNIT_PRICE_BASE,AGG_EQUN,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,SOURCE_DETAIL,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2010-12,0.302723333333333,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2011-01,0.3034105,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2011-02,0.3119,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2011-03,0.308434782608696,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2011-04,0.281382222222222,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2011-05,0.260713,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2011-06,0.247824090909091,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2011-07,0.249911904761905,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2011-08,0.293237727272727,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2011-09,0.350226818181818,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2011-10,0.406478571428571,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2011-11,0.475291818181818,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2011-12,0.5557375,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2012-01,0.5659,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2012-02,0.503240476190476,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2012-03,0.473288636363636,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2012-04,0.466807894736842,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2012-05,0.466531818181818,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2012-06,0.465586842105263,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2012-07,0.453554545454546,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2012-08,0.4326,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2012-09,0.3856325,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2012-10,0.330489130434783,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2012-11,0.311022727272727,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2012-12,0.309473684210526,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2013-01,0.302613636363636,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2013-02,0.290495,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2013-03,0.2819,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2013-04,0.277142857142857,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2013-05,0.274169047619048,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2013-06,0.27374,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2013-07,0.267582608695652,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2013-08,0.263395238095238,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2013-09,0.253178571428572,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2013-10,0.241765217391304,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2013-11,0.238245238095238,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2013-12,0.2438975,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2014-01,0.238229545454545,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2014-02,0.2352025,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2014-03,0.234097619047619,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2014-04,0.227495,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2014-05,0.22609,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2014-06,0.230945238095238,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2014-07,0.234173913043478,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2014-08,0.23465,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2014-09,0.234031818181818,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2014-10,0.231376086956522,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2014-11,0.2328625,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2014-12,0.244607142857143,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2015-01,0.254319047619048,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
RTD.M.S0.N.C_USL3M.U,M,S0,N,C_USL3M,U,2015-02,0.25842,A,F,,,P1M,A,,,FM.M.GB.USD.RT.MM.USD3MFSR_.HSTA,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Monthly; series: DG",,4,,,"US Dollar 3-month British Bankers` Association (BBA) Libor - Historical close, average of observations through period",Euro area (moving concept in the Real Time database context) - Rate - 3-month Libor interbank US dolar deposit rate - US dollar,PCPA,0
